DateTime;Voltage;Current;Capacity_step;State_of_Charge;Temperature;Checkup_No;Index;Charge_Throughput;Energy_Throughput
06:04:2022 14:11:30:248;3,611;-50,007;-5;52,12;25,9;0;Discharge;141,1;530,2
06:04:2022 14:11:30:748;3,611;-50;-5;52,11;25,9;0;Discharge;141,1;530,2
06:04:2022 14:11:31:248;3,611;-50,002;-5;52,09;25,9;0;Discharge;141,1;530,3
06:04:2022 14:11:31:748;3,611;-50,002;-5;52,08;25,9;0;Discharge;141,1;530,3
06:04:2022 14:11:32:248;3,611;-50,007;-5;52,07;25,9;0;Discharge;141,1;530,3
06:04:2022 14:11:32:748;3,611;-49,992;-5;52,06;25,9;0;Discharge;141,1;530,3
06:04:2022 14:11:33:248;3,611;-50;-5;52,05;25,9;0;Discharge;141,1;530,4
06:04:2022 14:11:33:748;3,611;-50,002;-5;52,03;25,9;0;Discharge;141,1;530,4
06:04:2022 14:11:34:248;3,611;-50;-5;52,02;25,9;0;Discharge;141,2;530,4
06:04:2022 14:11:34:748;3,611;-50,002;-5;52,01;25,9;0;Discharge;141,2;530,4
06:04:2022 14:11:35:248;3,611;-50;-5;52;25,9;0;Discharge;141,2;530,5
06:04:2022 14:11:35:748;3,61;-49,998;-5;51,98;25,9;0;Discharge;141,2;530,5
06:04:2022 14:11:36:248;3,61;-50;-5;51,97;25,9;0;Discharge;141,2;530,5
06:04:2022 14:11:36:748;3,61;-49,998;-5;51,96;25,9;0;Discharge;141,2;530,5
06:04:2022 14:11:37:248;3,61;-50,002;-5;51,95;25,9;0;Discharge;141,2;530,6
06:04:2022 14:11:37:748;3,61;-49,998;-5;51,94;25,9;0;Discharge;141,2;530,6
06:04:2022 14:11:38:248;3,61;-50,011;-5;51,92;25,9;0;Discharge;141,2;530,6
06:04:2022 14:11:38:748;3,61;-49,994;-5;51,91;25,9;0;Discharge;141,2;530,6
06:04:2022 14:11:39:248;3,61;-49,998;-5;51,9;25,9;0;Discharge;141,2;530,7
06:04:2022 14:11:39:748;3,61;-49,994;-5;51,89;25,9;0;Discharge;141,2;530,7
06:04:2022 14:11:40:248;3,61;-50;-5;51,87;25,9;0;Discharge;141,2;530,7
06:04:2022 14:11:40:748;3,61;-50,005;-5;51,86;25,9;0;Discharge;141,2;530,7
06:04:2022 14:11:41:248;3,61;-50,005;-5;51,85;25,9;0;Discharge;141,2;530,8
06:04:2022 14:11:41:748;3,61;-50;-5;51,84;25,9;0;Discharge;141,3;530,8
06:04:2022 14:11:42:248;3,61;-50;-5;51,82;25,9;0;Discharge;141,3;530,8
06:04:2022 14:11:42:748;3,609;-50;-5;51,81;25,9;0;Discharge;141,3;530,8
06:04:2022 14:11:43:248;3,609;-49,996;-5;51,8;25,9;0;Discharge;141,3;530,9
06:04:2022 14:11:43:748;3,609;-50;-5;51,79;25,9;0;Discharge;141,3;530,9
06:04:2022 14:11:44:248;3,609;-49,996;-5;51,78;25,9;0;Discharge;141,3;530,9
06:04:2022 14:11:44:748;3,609;-50;-5;51,76;25,9;0;Discharge;141,3;530,9
06:04:2022 14:11:45:248;3,609;-50,002;-5;51,75;25,9;0;Discharge;141,3;531
06:04:2022 14:11:45:748;3,609;-50,002;-5;51,74;25,9;0;Discharge;141,3;531
06:04:2022 14:11:46:248;3,609;-50,002;-5;51,73;25,9;0;Discharge;141,3;531
06:04:2022 14:11:46:748;3,609;-50,009;-5;51,72;25,9;0;Discharge;141,3;531
06:04:2022 14:11:47:248;3,608;-50,002;-5;51,7;25,9;0;Discharge;141,3;531,1
06:04:2022 14:11:47:748;3,609;-49,998;-5;51,69;25,9;0;Discharge;141,3;531,1
06:04:2022 14:11:48:248;3,608;-50;-5;51,68;25,9;0;Discharge;141,3;531,1
06:04:2022 14:11:48:748;3,608;-50,005;-5;51,67;25,9;0;Discharge;141,4;531,1
06:04:2022 14:11:49:248;3,608;-50,005;-5;51,65;25,9;0;Discharge;141,4;531,2
06:04:2022 14:11:49:748;3,608;-50;-5;51,64;25,9;0;Discharge;141,4;531,2
06:04:2022 14:11:50:248;3,608;-50;-5;51,63;25,9;0;Discharge;141,4;531,2
06:04:2022 14:11:50:748;3,608;-50,002;-5;51,62;25,9;0;Discharge;141,4;531,2
06:04:2022 14:11:51:248;3,608;-50;-5;51,6;25,9;0;Discharge;141,4;531,3
06:04:2022 14:11:51:748;3,608;-50,002;-5;51,59;25,9;0;Discharge;141,4;531,3
06:04:2022 14:11:52:248;3,608;-50,005;-5;51,58;25,9;0;Discharge;141,4;531,3
06:04:2022 14:11:52:748;3,608;-50;-5;51,57;25,9;0;Discharge;141,4;531,3
06:04:2022 14:11:53:248;3,607;-50,002;-5;51,56;25,9;0;Discharge;141,4;531,4
06:04:2022 14:11:53:748;3,607;-50;-5;51,54;25,9;0;Discharge;141,4;531,4
06:04:2022 14:11:54:248;3,608;-49,998;-5;51,53;25,9;0;Discharge;141,4;531,4
06:04:2022 14:11:54:748;3,608;-50,002;-5;51,52;25,9;0;Discharge;141,4;531,4
06:04:2022 14:11:55:248;3,607;-50;-5;51,51;25,9;0;Discharge;141,4;531,5
06:04:2022 14:11:55:748;3,607;-50,005;-5;51,5;25,9;0;Discharge;141,4;531,5
06:04:2022 14:11:56:248;3,607;-50;-5;51,48;25,9;0;Discharge;141,5;531,5
06:04:2022 14:11:56:748;3,607;-50,002;-5;51,47;25,9;0;Discharge;141,5;531,5
06:04:2022 14:11:57:248;3,607;-50,002;-5;51,46;25,9;0;Discharge;141,5;531,6
06:04:2022 14:11:57:748;3,607;-49,996;-5;51,45;25,9;0;Discharge;141,5;531,6
06:04:2022 14:11:58:248;3,607;-50;-5;51,43;25,9;0;Discharge;141,5;531,6
06:04:2022 14:11:58:748;3,607;-50,002;-5;51,42;25,9;0;Discharge;141,5;531,6
06:04:2022 14:11:59:248;3,607;-50,005;-5;51,41;25,9;0;Discharge;141,5;531,7
06:04:2022 14:11:59:748;3,607;-50;-5;51,4;25,9;0;Discharge;141,5;531,7
06:04:2022 14:12:00:248;3,606;-50;-5;51,38;25,9;0;Discharge;141,5;531,7
06:04:2022 14:12:00:748;3,607;-50,002;-5;51,37;25,9;0;Discharge;141,5;531,7
06:04:2022 14:12:01:248;3,606;-50,002;-5;51,36;25,9;0;Discharge;141,5;531,8
06:04:2022 14:12:01:748;3,606;-50,002;-5;51,35;25,9;0;Discharge;141,5;531,8
06:04:2022 14:12:02:248;3,606;-50,002;-5;51,34;25,9;0;Discharge;141,5;531,8
06:04:2022 14:12:02:748;3,606;-50;-5;51,32;25,9;0;Discharge;141,5;531,8
06:04:2022 14:12:03:248;3,606;-50;-5;51,31;25,9;0;Discharge;141,6;531,9
06:04:2022 14:12:03:748;3,606;-50;-5;51,3;25,9;0;Discharge;141,6;531,9
06:04:2022 14:12:04:248;3,606;-50;-5;51,29;25,9;0;Discharge;141,6;531,9
06:04:2022 14:12:04:748;3,606;-50,002;-5;51,28;25,9;0;Discharge;141,6;531,9
06:04:2022 14:12:05:248;3,606;-50,002;-5;51,26;25,9;0;Discharge;141,6;532
06:04:2022 14:12:05:748;3,606;-50;-5;51,25;25,9;0;Discharge;141,6;532
06:04:2022 14:12:06:248;3,605;-49,998;-5;51,24;25,9;0;Discharge;141,6;532
06:04:2022 14:12:06:748;3,605;-50,002;-5;51,23;25,9;0;Discharge;141,6;532
06:04:2022 14:12:07:248;3,605;-50;-5;51,21;25,9;0;Discharge;141,6;532,1
06:04:2022 14:12:07:748;3,605;-49,998;-5;51,2;25,9;0;Discharge;141,6;532,1
06:04:2022 14:12:08:248;3,605;-50;-5;51,19;25,9;0;Discharge;141,6;532,1
06:04:2022 14:12:08:748;3,605;-50,002;-5;51,18;25,9;0;Discharge;141,6;532,1
06:04:2022 14:12:09:248;3,605;-50,002;-5;51,16;25,9;0;Discharge;141,6;532,2
06:04:2022 14:12:09:748;3,605;-50;-5;51,15;25,9;0;Discharge;141,6;532,2
06:04:2022 14:12:10:248;3,605;-50;-5;51,14;25,9;0;Discharge;141,7;532,2
06:04:2022 14:12:10:748;3,605;-50,005;-5;51,13;25,9;0;Discharge;141,7;532,2
06:04:2022 14:12:11:248;3,605;-50,005;-5;51,12;25,9;0;Discharge;141,7;532,3
06:04:2022 14:12:11:748;3,605;-49,998;-5;51,1;25,9;0;Discharge;141,7;532,3
06:04:2022 14:12:12:248;3,605;-49,994;-5;51,09;25,9;0;Discharge;141,7;532,3
06:04:2022 14:12:12:748;3,605;-49,998;-5;51,08;25,9;0;Discharge;141,7;532,3
06:04:2022 14:12:13:248;3,605;-50;-5;51,07;25,9;0;Discharge;141,7;532,4
06:04:2022 14:12:13:748;3,604;-50,002;-5;51,06;25,9;0;Discharge;141,7;532,4
06:04:2022 14:12:14:248;3,604;-50,002;-5;51,04;25,9;0;Discharge;141,7;532,4
06:04:2022 14:12:14:748;3,604;-50;-5;51,03;25,9;0;Discharge;141,7;532,4
06:04:2022 14:12:15:248;3,604;-50,005;-5;51,02;25,9;0;Discharge;141,7;532,5
06:04:2022 14:12:15:748;3,604;-50;-5;51,01;25,9;0;Discharge;141,7;532,5
06:04:2022 14:12:16:248;3,604;-50;-5;50,99;25,9;0;Discharge;141,7;532,5
06:04:2022 14:12:16:748;3,604;-50,002;-5;50,98;25,9;0;Discharge;141,7;532,5
06:04:2022 14:12:17:248;3,604;-50,002;-5;50,97;25,9;0;Discharge;141,7;532,6
06:04:2022 14:12:17:748;3,604;-50;-5;50,96;25,9;0;Discharge;141,8;532,6
06:04:2022 14:12:18:248;3,603;-50,002;-5;50,94;25,9;0;Discharge;141,8;532,6
06:04:2022 14:12:18:748;3,603;-50;-5;50,93;25,9;0;Discharge;141,8;532,6
06:04:2022 14:12:19:248;3,604;-50,002;-5;50,92;25,9;0;Discharge;141,8;532,7
06:04:2022 14:12:19:748;3,603;-50,002;-5;50,91;25,9;0;Discharge;141,8;532,7
06:04:2022 14:12:20:248;3,603;-50;-5;50,9;25,9;0;Discharge;141,8;532,7
06:04:2022 14:12:20:748;3,603;-50;-5;50,88;25,9;0;Discharge;141,8;532,7
06:04:2022 14:12:21:248;3,603;-50;-5;50,87;25,9;0;Discharge;141,8;532,8
06:04:2022 14:12:21:748;3,603;-49,996;-5;50,86;25,9;0;Discharge;141,8;532,8
06:04:2022 14:12:22:248;3,603;-50;-5;50,85;25,9;0;Discharge;141,8;532,8
06:04:2022 14:12:22:748;3,603;-50,002;-5;50,84;25,9;0;Discharge;141,8;532,8
06:04:2022 14:12:23:248;3,603;-50;-5;50,82;25,9;0;Discharge;141,8;532,9
06:04:2022 14:12:23:748;3,603;-49,998;-5;50,81;25,9;0;Discharge;141,8;532,9
06:04:2022 14:12:24:248;3,603;-50;-5;50,8;25,9;0;Discharge;141,8;532,9
06:04:2022 14:12:24:748;3,603;-50;-5;50,79;25,9;0;Discharge;141,9;532,9
06:04:2022 14:12:25:248;3,603;-50,002;-5;50,77;25,9;0;Discharge;141,9;533
06:04:2022 14:12:25:748;3,602;-50,002;-5;50,76;25,9;0;Discharge;141,9;533
06:04:2022 14:12:26:248;3,602;-50,002;-5;50,75;25,9;0;Discharge;141,9;533
06:04:2022 14:12:26:748;3,603;-50;-5;50,74;25,9;0;Discharge;141,9;533
06:04:2022 14:12:27:248;3,602;-50;-5;50,72;25,9;0;Discharge;141,9;533,1
06:04:2022 14:12:27:748;3,602;-50,002;-5;50,71;25,9;0;Discharge;141,9;533,1
06:04:2022 14:12:28:248;3,602;-50,002;-5;50,7;25,9;0;Discharge;141,9;533,1
06:04:2022 14:12:28:748;3,602;-50,005;-5;50,69;25,9;0;Discharge;141,9;533,1
06:04:2022 14:12:29:248;3,602;-49,998;-5;50,68;25,9;0;Discharge;141,9;533,2
06:04:2022 14:12:29:748;3,602;-50,002;-5;50,66;25,9;0;Discharge;141,9;533,2
06:04:2022 14:12:30:248;3,602;-50;-5;50,65;25,9;0;Discharge;141,9;533,2
06:04:2022 14:12:30:748;3,602;-50,002;-5;50,64;25,9;0;Discharge;141,9;533,2
06:04:2022 14:12:31:248;3,602;-50;-5;50,63;25,9;0;Discharge;141,9;533,3
06:04:2022 14:12:31:748;3,601;-49,998;-5;50,62;25,9;0;Discharge;141,9;533,3
06:04:2022 14:12:32:248;3,601;-50;-5;50,6;25,9;0;Discharge;142;533,3
06:04:2022 14:12:32:748;3,601;-50;-5;50,59;25,9;0;Discharge;142;533,3
06:04:2022 14:12:33:248;3,601;-50,002;-5;50,58;25,9;0;Discharge;142;533,4
06:04:2022 14:12:33:748;3,601;-50;-5;50,57;25,9;0;Discharge;142;533,4
06:04:2022 14:12:34:248;3,602;-50;-6;50,55;25,9;0;Discharge;142;533,4
06:04:2022 14:12:34:748;3,601;-50;-6;50,54;25,9;0;Discharge;142;533,4
06:04:2022 14:12:35:248;3,601;-50;-6;50,53;25,9;0;Discharge;142;533,5
06:04:2022 14:12:35:748;3,601;-50,002;-6;50,52;25,9;0;Discharge;142;533,5
06:04:2022 14:12:36:248;3,601;-50,002;-6;50,5;25,9;0;Discharge;142;533,5
06:04:2022 14:12:36:748;3,601;-50,002;-6;50,49;25,9;0;Discharge;142;533,5
06:04:2022 14:12:37:248;3,601;-50,002;-6;50,48;25,9;0;Discharge;142;533,6
06:04:2022 14:12:37:748;3,601;-50;-6;50,47;25,9;0;Discharge;142;533,6
06:04:2022 14:12:38:248;3,601;-50;-6;50,46;25,9;0;Discharge;142;533,6
06:04:2022 14:12:38:748;3,601;-50;-6;50,44;25,9;0;Discharge;142;533,6
06:04:2022 14:12:39:248;3,6;-50;-6;50,43;25,9;0;Discharge;142,1;533,7
06:04:2022 14:12:39:748;3,6;-49,998;-6;50,42;25,9;0;Discharge;142,1;533,7
06:04:2022 14:12:40:248;3,6;-50;-6;50,41;25,9;0;Discharge;142,1;533,7
06:04:2022 14:12:40:748;3,6;-50;-6;50,4;25,9;0;Discharge;142,1;533,7
06:04:2022 14:12:41:248;3,6;-50,002;-6;50,38;25,9;0;Discharge;142,1;533,8
06:04:2022 14:12:41:748;3,6;-50;-6;50,37;25,9;0;Discharge;142,1;533,8
06:04:2022 14:12:42:248;3,6;-50;-6;50,36;25,9;0;Discharge;142,1;533,8
06:04:2022 14:12:42:748;3,6;-50,005;-6;50,35;25,9;0;Discharge;142,1;533,8
06:04:2022 14:12:43:248;3,6;-50;-6;50,33;25,9;0;Discharge;142,1;533,9
06:04:2022 14:12:43:748;3,6;-50;-6;50,32;25,9;0;Discharge;142,1;533,9
06:04:2022 14:12:44:248;3,599;-50,002;-6;50,31;25,9;0;Discharge;142,1;533,9
06:04:2022 14:12:44:748;3,599;-50,002;-6;50,3;25,9;0;Discharge;142,1;533,9
06:04:2022 14:12:45:248;3,599;-50;-6;50,28;25,9;0;Discharge;142,1;534
06:04:2022 14:12:45:748;3,599;-50;-6;50,27;25,9;0;Discharge;142,1;534
06:04:2022 14:12:46:248;3,599;-50;-6;50,26;25,9;0;Discharge;142,2;534
06:04:2022 14:12:46:748;3,599;-50;-6;50,25;25,9;0;Discharge;142,2;534
06:04:2022 14:12:46:774;3,599;-50;-6;50,25;25,9;0;Discharge;142,2;534
06:04:2022 14:12:46:788;3,599;-50;-6;50,25;25,9;0;Discharge;142,2;534
06:04:2022 14:12:46:904;3,631;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:46:906;3,627;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:47:904;3,633;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:48:904;3,635;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:49:904;3,637;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:50:904;3,638;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:51:904;3,639;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:52:904;3,64;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:53:904;3,641;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:54:904;3,642;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:55:904;3,643;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:56:904;3,644;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:57:904;3,644;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:58:904;3,645;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:12:59:904;3,646;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:00:904;3,647;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:01:904;3,647;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:02:904;3,648;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:03:904;3,648;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:04:904;3,649;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:05:904;3,649;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:06:904;3,65;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:07:904;3,65;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:08:904;3,651;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:09:904;3,651;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:10:904;3,651;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:11:904;3,652;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:12:904;3,653;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:13:904;3,653;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:14:904;3,653;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:15:904;3,654;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:16:904;3,654;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:17:904;3,654;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:18:904;3,655;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:19:904;3,655;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:20:904;3,655;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:21:904;3,656;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:22:904;3,656;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:23:904;3,656;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:24:904;3,657;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:25:904;3,657;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:26:904;3,657;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:27:904;3,658;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:28:904;3,658;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:29:904;3,658;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:30:904;3,658;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:31:904;3,659;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:32:904;3,659;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:33:904;3,659;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:34:904;3,659;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:35:904;3,66;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:36:904;3,66;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:37:904;3,66;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:38:904;3,66;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:39:904;3,661;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:40:904;3,661;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:41:904;3,661;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:42:904;3,661;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:43:904;3,661;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:44:904;3,662;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:45:904;3,662;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:46:904;3,662;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:47:904;3,662;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:48:904;3,662;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:49:904;3,663;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:50:904;3,663;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:51:904;3,663;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:52:904;3,663;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:53:904;3,663;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:54:904;3,663;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:55:904;3,663;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:56:904;3,663;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:57:904;3,664;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:58:904;3,664;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:13:59:904;3,664;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:00:904;3,664;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:01:904;3,664;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:02:904;3,664;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:03:904;3,665;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:04:904;3,665;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:05:904;3,665;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:06:904;3,665;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:07:904;3,665;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:08:904;3,665;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:09:904;3,665;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:10:904;3,665;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:11:904;3,665;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:12:904;3,666;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:13:904;3,666;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:14:904;3,666;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:15:904;3,666;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:16:904;3,666;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:17:904;3,666;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:18:904;3,666;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:19:904;3,666;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:20:904;3,666;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:21:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:22:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:23:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:24:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:25:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:26:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:27:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:28:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:29:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:30:904;3,667;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:31:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:32:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:33:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:34:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:35:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:36:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:37:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:38:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:39:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:40:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:41:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:42:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:43:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:44:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:45:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:46:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:47:904;3,668;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:48:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:49:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:50:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:51:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:52:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:53:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:54:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:55:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:56:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:57:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:58:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:14:59:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:15:00:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:15:01:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
06:04:2022 14:15:02:904;3,669;0;0;50,25;25,9;0;Pause;142,2;534
